x1,y1,x2,y2,x3,y3,d12,d23,d13,v1,v2,v3
0.411557,0.489397,-0.410639,-0.424076,-0.448464,-0.379791,0.834107,0.807771,0.677756,0.613362,0.171293,0.271317
0.408876,0.489648,-0.407938,-0.424460,-0.446684,-0.380150,0.832712,0.811374,0.676862,0.612754,0.172457,0.273891
0.406190,0.489898,-0.405232,-0.424837,-0.444891,-0.380509,0.831311,0.814894,0.675962,0.612144,0.173627,0.276457
0.403499,0.490148,-0.402522,-0.425207,-0.443083,-0.380867,0.829904,0.818333,0.675055,0.611533,0.174803,0.279015
0.400804,0.490396,-0.399808,-0.425571,-0.441262,-0.381225,0.828492,0.821690,0.674140,0.610921,0.175984,0.281566
0.398105,0.490644,-0.397089,-0.425928,-0.439426,-0.381582,0.827073,0.824965,0.673218,0.610306,0.177170,0.284110
0.395401,0.490891,-0.394367,-0.426278,-0.437577,-0.381939,0.825649,0.828159,0.672290,0.609690,0.178363,0.286647
0.392693,0.491138,-0.391640,-0.426621,-0.435713,-0.382295,0.824219,0.831272,0.671355,0.609073,0.179560,0.289178
0.389980,0.491384,-0.388909,-0.426958,-0.433836,-0.382650,0.822784,0.834303,0.670412,0.608453,0.180764,0.291702
0.387263,0.491629,-0.386174,-0.427288,-0.431945,-0.383004,0.821342,0.837254,0.669463,0.607833,0.181972,0.294220
0.384542,0.491873,-0.383435,-0.427610,-0.430040,-0.383357,0.819895,0.840123,0.668507,0.607210,0.183187,0.296731
0.381817,0.492117,-0.380691,-0.427926,-0.428121,-0.383710,0.818442,0.842912,0.667545,0.606586,0.184407,0.299237
0.379087,0.492359,-0.377944,-0.428236,-0.426188,-0.384061,0.816984,0.845621,0.666576,0.605960,0.185632,0.301738
0.376353,0.492601,-0.375193,-0.428538,-0.424242,-0.384412,0.815520,0.848249,0.665600,0.605333,0.186863,0.304232
0.373614,0.492843,-0.372437,-0.428833,-0.422281,-0.384761,0.814050,0.850797,0.664618,0.604704,0.188099,0.306722
0.370872,0.493083,-0.369678,-0.429122,-0.420307,-0.385109,0.812574,0.853264,0.663629,0.604073,0.189341,0.309206
0.368125,0.493323,-0.366914,-0.429403,-0.418320,-0.385456,0.811093,0.855652,0.662634,0.603441,0.190588,0.311685
0.365374,0.493562,-0.364147,-0.429678,-0.416318,-0.385801,0.809606,0.857959,0.661633,0.602807,0.191841,0.314160
0.362619,0.493800,-0.361376,-0.429945,-0.414303,-0.386146,0.808113,0.860187,0.660625,0.602171,0.193099,0.316630
0.359860,0.494038,-0.358600,-0.430206,-0.412275,-0.386488,0.806615,0.862334,0.659611,0.601534,0.194362,0.319096
0.357096,0.494275,-0.355821,-0.430459,-0.410232,-0.386830,0.805111,0.864402,0.658591,0.600895,0.195631,0.321557
0.354329,0.494511,-0.353038,-0.430706,-0.408176,-0.387170,0.803601,0.866391,0.657565,0.600254,0.196905,0.324015
0.351558,0.494746,-0.350251,-0.430945,-0.406107,-0.387508,0.802086,0.868299,0.656533,0.599612,0.198185,0.326468
0.348782,0.494980,-0.347461,-0.431178,-0.404023,-0.387844,0.800565,0.870129,0.655495,0.598967,0.199470,0.328918
0.346003,0.495214,-0.344666,-0.431403,-0.401927,-0.388179,0.799038,0.871878,0.654452,0.598322,0.200760,0.331365
0.343219,0.495447,-0.341868,-0.431621,-0.399816,-0.388513,0.797506,0.873549,0.653402,0.597674,0.202056,0.333808
0.340432,0.495679,-0.339066,-0.431833,-0.397693,-0.388844,0.795968,0.875140,0.652347,0.597025,0.203357,0.336247
0.337640,0.495911,-0.336260,-0.432037,-0.395555,-0.389174,0.794424,0.876652,0.651286,0.596374,0.204663,0.338684
0.334845,0.496141,-0.333451,-0.432234,-0.393404,-0.389502,0.792875,0.878085,0.650220,0.595721,0.205975,0.341118
0.332046,0.496371,-0.330638,-0.432423,-0.391240,-0.389827,0.791320,0.879438,0.649149,0.595066,0.207292,0.343549
0.329243,0.496600,-0.327821,-0.432606,-0.389062,-0.390151,0.789760,0.880712,0.648072,0.594410,0.208614,0.345978
0.326436,0.496828,-0.325001,-0.432781,-0.386871,-0.390473,0.788194,0.881908,0.646989,0.593752,0.209942,0.348404
0.323625,0.497056,-0.322177,-0.432950,-0.384666,-0.390793,0.786622,0.883024,0.645902,0.593092,0.211275,0.350828
0.320811,0.497283,-0.319349,-0.433111,-0.382447,-0.391111,0.785045,0.884061,0.644810,0.592431,0.212613,0.353250
0.317993,0.497509,-0.316518,-0.433264,-0.380216,-0.391426,0.783462,0.885019,0.643712,0.591768,0.213956,0.355670
0.315171,0.497734,-0.313684,-0.433411,-0.377971,-0.391740,0.781874,0.885898,0.642610,0.591103,0.215305,0.358088
0.312345,0.497958,-0.310846,-0.433550,-0.375712,-0.392051,0.780280,0.886698,0.641503,0.590436,0.216659,0.360504
0.309516,0.498182,-0.308004,-0.433682,-0.373440,-0.392360,0.778681,0.887420,0.640391,0.589767,0.218018,0.362919
0.306683,0.498404,-0.305159,-0.433807,-0.371155,-0.392667,0.777075,0.888062,0.639274,0.589097,0.219383,0.365333
0.303846,0.498626,-0.302311,-0.433924,-0.368856,-0.392971,0.775465,0.888625,0.638153,0.588425,0.220752,0.367746
0.301006,0.498848,-0.299459,-0.434034,-0.366544,-0.393273,0.773849,0.889109,0.637028,0.587751,0.222127,0.370157
0.298162,0.499068,-0.296604,-0.434136,-0.364218,-0.393572,0.772227,0.889514,0.635898,0.587075,0.223507,0.372568
0.295315,0.499288,-0.293746,-0.434231,-0.361879,-0.393869,0.770600,0.889840,0.634764,0.586397,0.224893,0.374977
0.292464,0.499506,-0.290884,-0.434319,-0.359527,-0.394163,0.768967,0.890086,0.633626,0.585718,0.226283,0.377387
0.289610,0.499724,-0.288019,-0.434400,-0.357162,-0.394455,0.767329,0.890254,0.632484,0.585037,0.227679,0.379796
0.286752,0.499941,-0.285150,-0.434473,-0.354783,-0.394744,0.765685,0.890342,0.631338,0.584354,0.229079,0.382204
0.283891,0.500158,-0.282279,-0.434538,-0.352390,-0.395031,0.764036,0.890352,0.630189,0.583669,0.230485,0.384613
0.281026,0.500373,-0.279404,-0.434596,-0.349985,-0.395314,0.762381,0.890282,0.629035,0.582982,0.231897,0.387021
0.278158,0.500588,-0.276526,-0.434647,-0.347566,-0.395596,0.760721,0.890132,0.627879,0.582293,0.233313,0.389430
0.275286,0.500802,-0.273645,-0.434690,-0.345134,-0.395874,0.759055,0.889903,0.626718,0.581603,0.234734,0.391839
0.272411,0.501015,-0.270761,-0.434725,-0.342688,-0.396149,0.757384,0.889595,0.625554,0.580911,0.236161,0.394248
0.269533,0.501227,-0.267874,-0.434753,-0.340229,-0.396422,0.755707,0.889207,0.624388,0.580216,0.237593,0.396658
0.266652,0.501439,-0.264983,-0.434774,-0.337757,-0.396692,0.754025,0.888740,0.623218,0.579520,0.239029,0.399069
0.263767,0.501649,-0.262090,-0.434787,-0.335271,-0.396959,0.752337,0.888193,0.622045,0.578822,0.240471,0.401481
0.260879,0.501859,-0.259194,-0.434792,-0.332772,-0.397222,0.750644,0.887566,0.620869,0.578123,0.241918,0.403893
0.257988,0.502068,-0.256294,-0.434790,-0.330260,-0.397483,0.748946,0.886860,0.619690,0.577421,0.243370,0.406307
0.255094,0.502276,-0.253392,-0.434780,-0.327735,-0.397741,0.747242,0.886073,0.618509,0.576717,0.244827,0.408723
0.252196,0.502483,-0.250487,-0.434762,-0.325196,-0.397996,0.745533,0.885206,0.617325,0.576012,0.246290,0.411139
0.249296,0.502690,-0.247579,-0.434737,-0.322644,-0.398247,0.743818,0.884259,0.616139,0.575304,0.247757,0.413558
0.246392,0.502895,-0.244668,-0.434704,-0.320078,-0.398496,0.742098,0.883232,0.614951,0.574595,0.249229,0.415978
0.243485,0.503100,-0.241754,-0.434663,-0.317499,-0.398741,0.740372,0.882125,0.613760,0.573884,0.250707,0.418401
0.240576,0.503304,-0.238837,-0.434615,-0.314907,-0.398983,0.738641,0.880937,0.612568,0.573170,0.252189,0.420825
0.237663,0.503507,-0.235918,-0.434559,-0.312302,-0.399222,0.736905,0.879668,0.611374,0.572455,0.253676,0.423252
0.234747,0.503710,-0.232996,-0.434495,-0.309683,-0.399458,0.735163,0.878318,0.610178,0.571738,0.255169,0.425681
0.231829,0.503911,-0.230071,-0.434423,-0.307051,-0.399690,0.733416,0.876888,0.608980,0.571019,0.256666,0.428113
0.228907,0.504112,-0.227144,-0.434344,-0.304405,-0.399919,0.731664,0.875376,0.607781,0.570298,0.258169,0.430548
0.225983,0.504311,-0.224214,-0.434257,-0.301746,-0.400144,0.729906,0.873783,0.606581,0.569575,0.259676,0.432985
0.223055,0.504510,-0.221281,-0.434162,-0.299074,-0.400366,0.728143,0.872109,0.605380,0.568850,0.261188,0.435426
0.220125,0.504708,-0.218345,-0.434059,-0.296388,-0.400585,0.726375,0.870353,0.604177,0.568123,0.262706,0.437870
0.217192,0.504905,-0.215408,-0.433948,-0.293689,-0.400800,0.724601,0.868516,0.602974,0.567394,0.264228,0.440318
0.214257,0.505102,-0.212467,-0.433830,-0.290976,-0.401012,0.722822,0.866596,0.601770,0.566663,0.265755,0.442769
0.211318,0.505297,-0.209524,-0.433703,-0.288250,-0.401220,0.721038,0.864595,0.600566,0.565931,0.267287,0.445224
0.208377,0.505492,-0.206579,-0.433569,-0.285511,-0.401424,0.719249,0.862511,0.599361,0.565196,0.268825,0.447684
0.205433,0.505685,-0.203631,-0.433427,-0.282758,-0.401625,0.717454,0.860344,0.598155,0.564459,0.270367,0.450147
0.202487,0.505878,-0.200681,-0.433276,-0.279992,-0.401822,0.715654,0.858095,0.596950,0.563720,0.271913,0.452615
0.199538,0.506070,-0.197728,-0.433118,-0.277212,-0.402016,0.713848,0.855763,0.595745,0.562979,0.273465,0.455087
0.196586,0.506261,-0.194773,-0.432952,-0.274419,-0.402205,0.712038,0.853348,0.594540,0.562236,0.275022,0.457564
0.193632,0.506451,-0.191816,-0.432778,-0.271612,-0.402391,0.710222,0.850850,0.593336,0.561491,0.276583,0.460046
0.190675,0.506641,-0.188857,-0.432596,-0.268792,-0.402574,0.708401,0.848268,0.592132,0.560744,0.278150,0.462533
0.187716,0.506829,-0.185895,-0.432405,-0.265958,-0.402752,0.706575,0.845602,0.590928,0.559995,0.279721,0.465026
0.184755,0.507017,-0.182931,-0.432207,-0.263111,-0.402927,0.704743,0.842852,0.589726,0.559244,0.281297,0.467524
0.181791,0.507204,-0.179965,-0.432001,-0.260250,-0.403097,0.702906,0.840017,0.588525,0.558491,0.282878,0.470028
0.178824,0.507389,-0.176997,-0.431786,-0.257376,-0.403264,0.701065,0.837098,0.587324,0.557735,0.284464,0.472538
0.175856,0.507574,-0.174027,-0.431564,-0.254488,-0.403427,0.699218,0.834094,0.586126,0.556978,0.286054,0.475055
0.172885,0.507758,-0.171054,-0.431333,-0.251586,-0.403586,0.697365,0.831005,0.584929,0.556218,0.287649,0.477577
0.169911,0.507942,-0.168080,-0.431094,-0.248670,-0.403741,0.695508,0.827831,0.583733,0.555457,0.289249,0.480107
0.166936,0.508124,-0.165103,-0.430847,-0.245741,-0.403892,0.693645,0.824571,0.582540,0.554693,0.290854,0.482643
0.163958,0.508305,-0.162125,-0.430592,-0.242798,-0.404039,0.691778,0.821225,0.581349,0.553928,0.292463,0.485187
0.160978,0.508486,-0.159145,-0.430329,-0.239842,-0.404182,0.689905,0.817792,0.580160,0.553160,0.294078,0.487738
0.157996,0.508665,-0.156163,-0.430057,-0.236871,-0.404321,0.688027,0.814273,0.578973,0.552390,0.295697,0.490297
0.155012,0.508844,-0.153179,-0.429777,-0.233887,-0.404455,0.686144,0.810667,0.577790,0.551618,0.297320,0.492864
0.152026,0.509022,-0.150193,-0.429489,-0.230889,-0.404586,0.684256,0.806974,0.576609,0.550844,0.298948,0.495439
0.149037,0.509199,-0.147205,-0.429193,-0.227877,-0.404712,0.682363,0.803193,0.575431,0.550067,0.300581,0.498022
0.146047,0.509375,-0.144216,-0.428888,-0.224851,-0.404834,0.680465,0.799324,0.574257,0.549289,0.302219,0.500614
0.143055,0.509550,-0.141225,-0.428575,-0.221811,-0.404952,0.678561,0.795366,0.573086,0.548508,0.303861,0.503216
0.140060,0.509724,-0.138232,-0.428254,-0.218757,-0.405066,0.676653,0.791320,0.571919,0.547726,0.305508,0.505826
0.137064,0.509897,-0.135238,-0.427924,-0.215689,-0.405175,0.674740,0.787185,0.570755,0.546941,0.307159,0.508447
0.134066,0.510070,-0.132242,-0.427586,-0.212607,-0.405280,0.672821,0.782960,0.569596,0.546154,0.308815,0.511077
0.131066,0.510241,-0.129244,-0.427240,-0.209511,-0.405381,0.670898,0.778646,0.568441,0.545364,0.310476,0.513718
0.128065,0.510412,-0.126245,-0.426885,-0.206401,-0.405477,0.668969,0.774241,0.567291,0.544573,0.312141,0.516370
0.125061,0.510581,-0.123245,-0.426522,-0.203277,-0.405569,0.667036,0.769745,0.566145,0.543779,0.313810,0.519032
0.122056,0.510750,-0.120243,-0.426150,-0.200138,-0.405656,0.665098,0.765159,0.565005,0.542984,0.315484,0.521706
0.119049,0.510918,-0.117239,-0.425770,-0.196985,-0.405739,0.663154,0.760481,0.563870,0.542186,0.317163,0.524391
0.116041,0.511084,-0.114235,-0.425381,-0.193818,-0.405818,0.661206,0.755710,0.562740,0.541385,0.318846,0.527089
0.113031,0.511250,-0.111229,-0.424984,-0.190636,-0.405892,0.659253,0.750848,0.561615,0.540583,0.320533,0.529799
0.110019,0.511415,-0.108221,-0.424578,-0.187440,-0.405961,0.657295,0.745892,0.560497,0.539778,0.322225,0.532522
0.107006,0.511579,-0.105213,-0.424164,-0.184229,-0.406026,0.655332,0.740843,0.559385,0.538971,0.323921,0.535259
0.103991,0.511742,-0.102203,-0.423742,-0.181004,-0.406087,0.653364,0.735700,0.558279,0.538162,0.325622,0.538009
0.100975,0.511905,-0.099192,-0.423310,-0.177764,-0.406142,0.651391,0.730463,0.557180,0.537351,0.327327,0.540773
0.097957,0.512066,-0.096180,-0.422870,-0.174509,-0.406194,0.649413,0.725131,0.556088,0.536537,0.329036,0.543552
0.094938,0.512226,-0.093166,-0.422422,-0.171239,-0.406240,0.647431,0.719703,0.555003,0.535721,0.330749,0.546346
0.091918,0.512385,-0.090152,-0.421965,-0.167955,-0.406282,0.645443,0.714180,0.553925,0.534903,0.332467,0.549156
0.088896,0.512544,-0.087137,-0.421499,-0.164656,-0.406319,0.643451,0.708560,0.552855,0.534083,0.334189,0.551982
0.085873,0.512701,-0.084121,-0.421025,-0.161342,-0.406351,0.641454,0.702843,0.551792,0.533260,0.335915,0.554824
0.082849,0.512858,-0.081104,-0.420542,-0.158012,-0.406379,0.639452,0.697028,0.550738,0.532435,0.337645,0.557684
0.079824,0.513013,-0.078086,-0.420050,-0.154668,-0.406402,0.637445,0.691115,0.549693,0.531608,0.339380,0.560561
0.076798,0.513168,-0.075067,-0.419549,-0.151308,-0.406420,0.635434,0.685104,0.548656,0.530779,0.341118,0.563457
0.073770,0.513322,-0.072047,-0.419040,-0.147933,-0.406433,0.633418,0.678993,0.547628,0.529947,0.342861,0.566372
0.070741,0.513474,-0.069027,-0.418522,-0.144542,-0.406441,0.631397,0.672782,0.546609,0.529113,0.344607,0.569306
0.067712,0.513626,-0.066006,-0.417996,-0.141136,-0.406444,0.629371,0.666471,0.545600,0.528277,0.346358,0.572260
0.064681,0.513777,-0.062984,-0.417460,-0.137715,-0.406443,0.627340,0.660058,0.544600,0.527438,0.348112,0.575235
0.061649,0.513927,-0.059961,-0.416916,-0.134277,-0.406436,0.625305,0.653543,0.543611,0.526597,0.349870,0.578232
0.058617,0.514076,-0.056938,-0.416363,-0.130824,-0.406425,0.623265,0.646926,0.542632,0.525753,0.351633,0.581250
0.055583,0.514224,-0.053915,-0.415801,-0.127355,-0.406408,0.621221,0.640206,0.541663,0.524908,0.353399,0.584292
0.052549,0.514370,-0.050891,-0.415230,-0.123870,-0.406387,0.619172,0.633382,0.540706,0.524060,0.355169,0.587358
0.049514,0.514516,-0.047867,-0.414650,-0.120369,-0.406360,0.617118,0.626453,0.539760,0.523209,0.356942,0.590448
0.046479,0.514661,-0.044842,-0.414061,-0.116851,-0.406328,0.615059,0.619420,0.538825,0.522357,0.358719,0.593563
0.043442,0.514805,-0.041817,-0.413464,-0.113317,-0.406292,0.612996,0.612280,0.537902,0.521502,0.360500,0.596705
0.040405,0.514948,-0.038791,-0.412857,-0.109767,-0.406250,0.610929,0.605034,0.536992,0.520644,0.362285,0.599874
0.037367,0.515090,-0.035765,-0.412242,-0.106200,-0.406202,0.608856,0.597681,0.536094,0.519784,0.364072,0.603071
0.034329,0.515232,-0.032740,-0.411617,-0.102616,-0.406150,0.606780,0.590219,0.535208,0.518922,0.365864,0.606296
0.031290,0.515372,-0.029714,-0.410984,-0.099015,-0.406092,0.604698,0.582649,0.534336,0.518058,0.367659,0.609552
0.028251,0.515511,-0.026687,-0.410342,-0.095397,-0.406029,0.602612,0.574970,0.533477,0.517191,0.369457,0.612839
0.025211,0.515649,-0.023661,-0.409690,-0.091761,-0.405961,0.600522,0.567180,0.532632,0.516321,0.371258,0.616158
0.022171,0.515786,-0.020635,-0.409030,-0.088109,-0.405887,0.598427,0.559280,0.531802,0.515450,0.373063,0.619510
0.019131,0.515922,-0.017609,-0.408360,-0.084438,-0.405808,0.596327,0.551268,0.530985,0.514575,0.374870,0.622897
0.016090,0.516057,-0.014583,-0.407682,-0.080750,-0.405723,0.594223,0.543144,0.530183,0.513699,0.376681,0.626319
0.013049,0.516191,-0.011557,-0.406994,-0.077045,-0.405633,0.592115,0.534907,0.529397,0.512820,0.378495,0.629777
0.010008,0.516325,-0.008531,-0.406297,-0.073320,-0.405537,0.590002,0.526557,0.528626,0.511938,0.380312,0.633274
0.006967,0.516457,-0.005505,-0.405591,-0.069578,-0.405436,0.587885,0.518093,0.527870,0.511055,0.382131,0.636810
0.003925,0.516588,-0.002480,-0.404876,-0.065817,-0.405328,0.585763,0.509515,0.527131,0.510168,0.383953,0.640387
0.000884,0.516718,0.000545,-0.404152,-0.062038,-0.405216,0.583637,0.500821,0.526408,0.509280,0.385778,0.644006
-0.002158,0.516847,0.003569,-0.403419,-0.058239,-0.405097,0.581507,0.492012,0.525702,0.508389,0.387606,0.647668
-0.005199,0.516975,0.006594,-0.402676,-0.054421,-0.404972,0.579372,0.483086,0.525013,0.507495,0.389436,0.651376
-0.008241,0.517103,0.009617,-0.401924,-0.050584,-0.404842,0.577233,0.474044,0.524341,0.506599,0.391268,0.655130
-0.011282,0.517229,0.012640,-0.401163,-0.046728,-0.404705,0.575089,0.464886,0.523688,0.505700,0.393102,0.658933
-0.014323,0.517354,0.015663,-0.400393,-0.042851,-0.404562,0.572942,0.455611,0.523052,0.504799,0.394939,0.662785
-0.017364,0.517478,0.018684,-0.399614,-0.038955,-0.404413,0.570790,0.446219,0.522435,0.503896,0.396778,0.666688
-0.020405,0.517601,0.021705,-0.398825,-0.035038,-0.404258,0.568634,0.436710,0.521836,0.502990,0.398618,0.670645
-0.023445,0.517723,0.024726,-0.398027,-0.031100,-0.404096,0.566473,0.427084,0.521257,0.502082,0.400460,0.674657
-0.026486,0.517844,0.027745,-0.397219,-0.027142,-0.403927,0.564309,0.417343,0.520696,0.501171,0.402304,0.678725
-0.029525,0.517964,0.030764,-0.396403,-0.023162,-0.403752,0.562140,0.407486,0.520156,0.500258,0.404150,0.682851
-0.032564,0.518083,0.033781,-0.395577,-0.019161,-0.403570,0.559967,0.397515,0.519635,0.499342,0.405996,0.687037
-0.035603,0.518201,0.036798,-0.394741,-0.015138,-0.403382,0.557790,0.387430,0.519135,0.498424,0.407844,0.691285
-0.038641,0.518318,0.039813,-0.393897,-0.011093,-0.403185,0.555609,0.377234,0.518655,0.497503,0.409693,0.695596
-0.041679,0.518434,0.042828,-0.393042,-0.007025,-0.402982,0.553423,0.366929,0.518196,0.496579,0.411543,0.699972
-0.044716,0.518549,0.045841,-0.392179,-0.002935,-0.402771,0.551234,0.356517,0.517757,0.495654,0.413394,0.704414
-0.047752,0.518663,0.048853,-0.391306,0.001178,-0.402552,0.549041,0.346001,0.517340,0.494725,0.415245,0.708923
-0.050787,0.518776,0.051864,-0.390424,0.005315,-0.402326,0.546843,0.335386,0.516944,0.493794,0.417096,0.713501
-0.053822,0.518887,0.054873,-0.389532,0.009475,-0.402091,0.544642,0.324676,0.516569,0.492861,0.418948,0.718149
-0.056855,0.518998,0.057881,-0.388631,0.013659,-0.401847,0.542437,0.313878,0.516216,0.491925,0.420800,0.722867
-0.059888,0.519108,0.060887,-0.387720,0.017867,-0.401595,0.540227,0.302998,0.515884,0.490987,0.422652,0.727654
-0.062920,0.519216,0.063892,-0.386800,0.022100,-0.401333,0.538014,0.292046,0.515573,0.490046,0.424504,0.732511
-0.065951,0.519324,0.066896,-0.385870,0.026358,-0.401062,0.535798,0.281032,0.515284,0.489103,0.426356,0.737437
-0.068980,0.519431,0.069897,-0.384931,0.030642,-0.400781,0.533577,0.269969,0.515016,0.488157,0.428207,0.742430
-0.072009,0.519536,0.072897,-0.383983,0.034950,-0.400489,0.531353,0.258873,0.514768,0.487208,0.430057,0.747486
-0.075036,0.519641,0.075895,-0.383025,0.039284,-0.400186,0.529125,0.247763,0.514541,0.486257,0.431907,0.752602
-0.078063,0.519744,0.078892,-0.382057,0.043644,-0.399871,0.526893,0.236662,0.514335,0.485303,0.433757,0.757772
-0.081088,0.519847,0.081886,-0.381080,0.048030,-0.399545,0.524658,0.225598,0.514147,0.484347,0.435606,0.762988
-0.084111,0.519948,0.084879,-0.380094,0.052442,-0.399205,0.522419,0.214607,0.513978,0.483389,0.437455,0.768241
-0.087133,0.520048,0.087869,-0.379098,0.056880,-0.398851,0.520177,0.203731,0.513827,0.482427,0.439304,0.773519
-0.090154,0.520147,0.090857,-0.378092,0.061344,-0.398483,0.517931,0.193021,0.513693,0.481464,0.441153,0.778805
-0.093173,0.520245,0.093844,-0.377077,0.065834,-0.398099,0.515682,0.182542,0.513574,0.480497,0.443004,0.784079
-0.096191,0.520343,0.096828,-0.376053,0.070348,-0.397699,0.513430,0.172371,0.513469,0.479528,0.444857,0.789318
-0.099207,0.520439,0.099810,-0.375019,0.074887,-0.397281,0.511175,0.162604,0.513377,0.478557,0.446712,0.794491
-0.102221,0.520534,0.102789,-0.373975,0.079450,-0.396844,0.508917,0.153356,0.513294,0.477583,0.448572,0.799562
-0.105234,0.520627,0.105767,-0.372922,0.084036,-0.396386,0.506656,0.144764,0.513220,0.476607,0.450438,0.804491
-0.108244,0.520720,0.108742,-0.371860,0.088643,-0.395908,0.504392,0.136990,0.513151,0.475627,0.452313,0.809226
-0.111253,0.520812,0.111715,-0.370788,0.093270,-0.395406,0.502125,0.130213,0.513086,0.474646,0.454199,0.813713
-0.114260,0.520903,0.114685,-0.369707,0.097914,-0.394880,0.499856,0.124629,0.513021,0.473662,0.456099,0.817892
-0.117265,0.520992,0.117653,-0.368616,0.102573,-0.394328,0.497585,0.120428,0.512953,0.472675,0.458017,0.821700
-0.120268,0.521081,0.120619,-0.367516,0.107245,-0.393749,0.495311,0.117779,0.512880,0.471686,0.459956,0.825075
-0.123269,0.521168,0.123582,-0.366407,0.111926,-0.393143,0.493035,0.116799,0.512799,0.470694,0.461920,0.827964
-0.126268,0.521255,0.126543,-0.365288,0.116613,-0.392507,0.490757,0.117534,0.512708,0.469699,0.463913,0.830325
-0.129265,0.521340,0.129502,-0.364160,0.121302,-0.391842,0.488477,0.119953,0.512606,0.468702,0.465935,0.832134
-0.132259,0.521424,0.132459,-0.363022,0.125991,-0.391148,0.486195,0.123946,0.512490,0.467703,0.467989,0.833387
-0.135251,0.521507,0.135413,-0.361875,0.130676,-0.390423,0.483911,0.129355,0.512360,0.466701,0.470076,0.834097
-0.138240,0.521589,0.138364,-0.360718,0.135354,-0.389669,0.481625,0.135989,0.512215,0.465696,0.472194,0.834294
-0.141228,0.521670,0.141314,-0.359552,0.140022,-0.388885,0.479338,0.143655,0.512056,0.464689,0.474342,0.834020
-0.144212,0.521750,0.144261,-0.358377,0.144678,-0.388073,0.477049,0.152169,0.511881,0.463679,0.476518,0.833322
-0.147194,0.521829,0.147206,-0.357192,0.149320,-0.387232,0.474759,0.161368,0.511693,0.462667,0.478720,0.832250
-0.150174,0.521906,0.150149,-0.355998,0.153945,-0.386363,0.472466,0.171111,0.511491,0.461652,0.480946,0.830853
-0.153150,0.521983,0.153089,-0.354793,0.158553,-0.385468,0.470172,0.181278,0.511276,0.460635,0.483193,0.829179
-0.156124,0.522059,0.156027,-0.353580,0.163141,-0.384546,0.467877,0.191773,0.511049,0.459615,0.485460,0.827269
-0.159095,0.522133,0.158962,-0.352357,0.167709,-0.383599,0.465579,0.202514,0.510811,0.458593,0.487743,0.825164
-0.162064,0.522206,0.161895,-0.351124,0.172256,-0.382627,0.463281,0.213436,0.510562,0.457568,0.490041,0.822897
-0.165029,0.522278,0.164826,-0.349881,0.176780,-0.381631,0.460980,0.224486,0.510304,0.456540,0.492353,0.820498
-0.167991,0.522350,0.167754,-0.348629,0.181283,-0.380612,0.458678,0.235618,0.510037,0.455510,0.494676,0.817993
-0.170950,0.522420,0.170679,-0.347367,0.185762,-0.379571,0.456374,0.246799,0.509763,0.454478,0.497010,0.815404
-0.173906,0.522488,0.173601,-0.346095,0.190217,-0.378507,0.454069,0.257997,0.509481,0.453443,0.499354,0.812750
-0.176859,0.522556,0.176521,-0.344813,0.194649,-0.377422,0.451762,0.269190,0.509192,0.452405,0.501705,0.810048
-0.179809,0.522623,0.179438,-0.343522,0.199057,-0.376316,0.449454,0.280358,0.508898,0.451365,0.504064,0.807312
-0.182755,0.522688,0.182352,-0.342221,0.203441,-0.375190,0.447144,0.291484,0.508599,0.450322,0.506430,0.804552
-0.185698,0.522753,0.185263,-0.340909,0.207801,-0.374044,0.444833,0.302556,0.508295,0.449277,0.508801,0.801780
-0.188637,0.522816,0.188171,-0.339588,0.212137,-0.372878,0.442520,0.313561,0.507987,0.448230,0.511178,0.799003
-0.191573,0.522879,0.191076,-0.338258,0.216448,-0.371694,0.440206,0.324491,0.507676,0.447180,0.513560,0.796228
-0.194505,0.522940,0.193978,-0.336917,0.220735,-0.370492,0.437890,0.335339,0.507361,0.446127,0.515946,0.793462
-0.197433,0.523000,0.196877,-0.335566,0.224998,-0.369272,0.435573,0.346099,0.507044,0.445072,0.518336,0.790709
-0.200358,0.523059,0.199772,-0.334205,0.229237,-0.368034,0.433254,0.356765,0.506725,0.444015,0.520730,0.787974
-0.203279,0.523116,0.202664,-0.332835,0.233453,-0.366778,0.430934,0.367333,0.506403,0.442955,0.523127,0.785259
-0.206196,0.523173,0.205552,-0.331454,0.237644,-0.365507,0.428613,0.377799,0.506080,0.441892,0.525527,0.782568
-0.209109,0.523229,0.208437,-0.330063,0.241811,-0.364218,0.426290,0.388162,0.505756,0.440827,0.527929,0.779903
-0.212018,0.523283,0.211319,-0.328662,0.245955,-0.362913,0.423967,0.398419,0.505431,0.439760,0.530335,0.777266
-0.214923,0.523336,0.214196,-0.327251,0.250076,-0.361593,0.421642,0.408569,0.505106,0.438690,0.532743,0.774657
-0.217824,0.523388,0.217070,-0.325830,0.254173,-0.360257,0.419316,0.418609,0.504780,0.437618,0.535153,0.772079
-0.220720,0.523439,0.219940,-0.324399,0.258247,-0.358905,0.416988,0.428540,0.504453,0.436544,0.537565,0.769532
-0.223612,0.523489,0.222807,-0.322958,0.262298,-0.357539,0.414660,0.438360,0.504127,0.435467,0.539980,0.767017
-0.226500,0.523538,0.225669,-0.321507,0.266326,-0.356157,0.412331,0.448068,0.503800,0.434387,0.542396,0.764534
-0.229383,0.523586,0.228527,-0.320046,0.270332,-0.354761,0.410000,0.457666,0.503474,0.433306,0.544814,0.762083
